"Area","Region_name","Year","Obesity","Geo_zones","Overweight","Overweight_minor_age","Population","More_65","Foreign_perc","Foreign_ue_perc","More_65_alone","AtLeast_1stGr_2ndry_school_perc","More_university_perc","unemployment_perc","mortality_cancer_digestive_perc","mortality_cancer_stomach_perc","mortality_diabetes_perc","mortality_mental_disorders_perc","mortality_blood_perc","mortality_heart_perc","mortality_digestive_perc","mortality_liver_perc","mortality_suicide_simil_perc","Cigarettes_perc","Complete_breakfast_perc","Daily_cheese_perc","Daily_vegetables_perc","Dinner_principal_meal_perc","Red_meat_more_weekly_perc","Fish_more_weekly_perc","No_sport_perc","Regular_sport_perc","Geo_zones_Weekly_alcol_perc","Geo_zones_beer05more_daily_perc","Geo_zones_wine05more_daily_perc","bad_wealth_perc","life_exp","life_exp_good_wealth","life_exp_no_limitations","drug_consumption_perc","Avg_annual_wage","Smoking_perc","Adequate_nutrition_perc","Alcohol_cons_perc","Life_satisfaction_perc","Sex","Ageing_index","Mean_family_components","wedding_perc","health_vs_gdp_expend_perc","family_health_vs_gdp_expend_perc","Urban_green","Medical_specialists_perc","Early_childhood_services_perc","Municipal_waste_generated","Separate_collection_municipal_waste_perc","Air_quality_PM2.5_perc"
7,"Liguria",2017,7.66,"Nord Ovest",25.7,9.64,808406,31.55,8.97,26.01,41.76,80.94,15.88,11.57,6.34,0.81,2.25,2.75,24.38,5.82,2.69,0.46,0.19,11.95,88.29,24.3,56.81,27.42,54.98,58.15,39.7,23.49,3.46,0.21,0.97,8.38,84.92,60.75,67.9,53.4,16289.5,18.6,22.8,14.2,38.2,"Female",252.09,2.05,3.2,8.42,2.06,18,35.1,15.2,537,48.8,91.7
7,"Liguria",2018,11.05,"Nord Ovest",27.85,16,802259,31.61,9.14,26.2,42.71,82.36,17.8,12.15,6.01,0.64,1.97,2.76,23.51,5.16,2.82,0.4,0.2,10.73,87.47,25.69,56.93,23.99,49.86,58.22,37.23,23,3.82,0.23,0.67,7.07,84.97,56.76,66.25,54.09,16543.7,17,24.1,11.4,41.7,"Female",255.45,2.05,3.2,8.46,2.08,18.1,34.9,16.2,541,49.7,95.8
7,"Liguria",2019,9.76,"Nord Ovest",27.24,11.84,796946,31.71,8.84,25.73,44.47,83.23,16.57,12.26,5.6,0.61,1.85,2.75,22.36,5.2,2.48,0.41,0.19,9.99,82.73,22.97,53.44,24.97,52.32,60.54,35.88,21.37,4.75,0.31,0.89,8.08,85.5,58.43,66.27,52.24,16630,16.8,24.7,13.1,42.1,"Female",259.84,2.04,3,8.46,2.09,18.2,35.5,17.2,538,53.4,84.6
7,"Liguria",2020,9.86,"Nord Ovest",29.01,15,792053,31.78,9.09,25.68,44.65,83.47,17.46,9.59,5.7,0.72,2.42,3.19,23.88,5.34,2.62,0.43,0.17,8.7,87.45,24.74,55.22,21.77,56.16,57.43,28.86,22.61,3.7,0.25,0.59,8.06,84.11,59.79,65.3,52.6,15578.4,17.6,24.6,12.6,42.7,"Female",262.37,2.04,1.8,9.53,2.15,18.3,35.6,14.3,520,53.4,67.9
7,"Liguria",2021,9.71,"Nord Ovest",24.23,25.97,786528,31.83,9.6,24.44,44.01,NA,NA,10.44,5.84,0.5,2.46,2.61,21.06,4.47,2.47,0.37,0.29,9.61,87.49,22.18,54.93,28.61,53.72,63.2,27.26,20.16,3.35,0.22,0.87,5.92,84.99,62.93,67.63,49.16,NA,16.2,20.8,11.4,43.4,"Female",264.72,2.04,3,NA,NA,18.5,37.7,16,543,55.2,56.7
7,"Liguria",2022,9.95,"Nord Ovest",29.37,15.94,782388,31.86,9.31,24.87,44.24,NA,NA,8.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.72,83.11,23.45,55.67,25.61,56.11,62.2,32.72,21.99,4.12,0.32,1.21,9.3,84.99,57.67,65.96,51.15,NA,19.9,22,12.6,44.6,"Female",269,2.05,3.2,NA,NA,NA,39,NA,NA,NA,NA
8,"Emilia-Romagna",2010,10.05,"Nord Est",27.89,18.22,2249461,25.25,10.31,2.85,37.02,72.26,12.64,6.89,6.38,1.27,1.86,2.36,23.12,7.14,2.49,0.56,0.34,11.21,83.4,26.17,62.22,23.74,64.67,52.63,33.38,21.15,4.23,0.26,0.62,7.18,84.91,58.28,63.54,48.9,16911.8,19.3,29.8,14.8,46.2,"Female",169.94,2.3,3,7.85,2.08,NA,NA,29.4,689,47.7,98.1
8,"Emilia-Romagna",2011,10.21,"Nord Est",29.92,25,2264552,25.27,11.39,2.63,36.83,73.95,13.56,6.29,6.32,1.14,1.77,2.54,22.85,7.15,2.56,0.5,0.34,11.42,85.95,22.66,62.15,22.76,61.41,53.35,34.65,23,4.11,0.23,0.93,7.58,84.93,56.94,63.5,46.88,17141.9,18.5,24.4,14,47.6,"Female",169.3,2.3,2.8,7.69,2.15,43.4,32.1,26.6,666,50.1,96.1
8,"Emilia-Romagna",2012,9.67,"Nord Est",24.93,14.8,2275101,25.49,10.77,21.84,38.72,74.96,14.38,7.8,6.14,1.11,1.79,2.57,23.5,6.81,2.49,0.5,0.37,11.4,85.7,21.6,60.86,22.15,57.7,49.69,34.36,19.69,4.7,0.06,0.75,6.97,84.92,59.58,64.07,49.32,17294.2,17.1,26.3,11.5,39.4,"Female",170.25,2.29,2.9,7.89,2.2,43.3,30.3,26.8,636,50.8,91.5
8,"Emilia-Romagna",2013,9.52,"Nord Est",25.75,19.7,2284198,25.69,11.42,22.71,37.51,83.69,12.17,9.65,6.03,1.02,1.67,2.54,21.72,6.21,2.39,0.4,0.36,10.66,86.02,18.22,61.77,25.2,57.43,51.96,34.44,21.17,4.11,0.13,0.87,7.84,85.07,59.02,68.38,47.1,17838.4,16.9,21,10.9,36.2,"Female",171.48,2.31,2.7,7.8,2.2,43.3,30.8,26.2,627,52.9,89.1
8,"Emilia-Romagna",2014,10.98,"Nord Est",29.95,18.03,2288976,25.92,12.32,23.76,37.03,76.96,15.12,9.5,5.94,1.02,1.75,2.43,20.82,5.75,2.2,0.44,0.39,10.83,86.29,20.52,66.51,22.09,57.74,52.12,34.67,23.41,4.84,0.14,0.76,7.34,85.38,57.63,66.5,51.25,18107.7,16.5,25.2,11.4,39.3,"Female",173.43,2.32,2.7,7.75,2.2,43.7,31.1,25.6,637,55.1,91.3
8,"Emilia-Romagna",2015,7.77,"Nord Est",28.31,21.85,2335235,26.08,12.47,2.19,37.14,77.5,16.32,9.13,5.9,0.94,1.7,2.93,21.94,5.9,2.5,0.43,0.34,9.44,87.36,17.01,62.85,24.74,56.03,52.37,34.29,21.71,5.1,0.05,0.96,6.69,84.95,59.29,64.73,50.87,18252.5,18.3,27.6,11.8,37.5,"Female",175.34,2.28,2.8,7.75,2.28,43.9,30.4,25.3,644,57.5,91.5
8,"Emilia-Romagna",2016,9.71,"Nord Est",28.36,17.57,2287824,26.23,12.45,25.18,38.99,79.05,16.85,8.03,6.41,1.03,1.9,3.56,22.8,5.58,2.53,0.44,0.31,9.25,86.83,21.25,68.01,22.57,52.53,56.86,34.58,25.15,4.54,0.22,0.97,7.34,85.31,62.19,65.7,49.62,18564.5,16.5,31,14,43.2,"Female",177.65,2.25,2.9,7.59,2.23,43.8,31.6,25.3,655,60.7,89.4
8,"Emilia-Romagna",2017,9.72,"Nord Est",31.68,22.07,2287215,26.34,12.36,25.95,38.95,80.31,17.15,7.96,5.98,0.92,1.81,3.8,22.9,5.54,2.64,0.35,0.35,9.72,86.79,17.26,65.86,24.78,51.98,53.31,34.26,23.68,5.5,0.02,0.74,7.65,85.37,59.87,62.85,51.21,18222.2,17.1,26.9,11.8,43.6,"Female",180.04,2.23,2.7,7.55,2.26,43.8,32,26.7,644,63.8,89.4
8,"Emilia-Romagna",2018,11.96,"Nord Est",25.76,22.54,2288274,26.44,12.44,26.46,38.66,81.52,18.12,7.28,6.14,0.93,1.67,3.68,21.81,5.12,2.52,0.36,0.35,10.43,86.89,19.2,60.03,22.23,53.19,55.81,30.72,26.97,5.58,0.16,0.77,6.77,85.58,58.41,66.02,52.15,18419.3,15.5,25.9,13.1,44.5,"Female",182.51,2.21,2.8,7.6,2.24,43.8,31.8,27.6,661,67.3,89.4
8,"Emilia-Romagna",2019,12.28,"Nord Est",30.03,19.84,2290072,26.56,12.22,26.49,38.64,82.27,18.97,6.61,5.95,0.9,1.68,3.76,21.42,4.9,2.57,0.36,0.36,9.81,86.74,18.93,59.33,21.74,54.28,56.37,32.34,26.54,5.32,0.17,0.75,7.93,85.68,58.88,63.99,53.69,18655.7,14.9,22.1,11.2,42.4,"Female",185.62,2.2,2.7,7.58,2.25,43.8,32.5,28.7,664,70.6,89.4
8,"Emilia-Romagna",2020,11.23,"Nord Est",30.1,17.37,2281644,26.62,12.44,26.64,36.56,82.58,18.93,6.89,5.72,0.85,2.13,3.69,21.95,4.71,2.41,0.33,0.32,9.47,84.18,20.32,59.84,20.24,54.18,57.08,29.69,25.16,5.69,0.35,0.87,5.43,84.83,63.02,64.95,45.83,17644.4,17.8,25.6,15.4,47.5,"Female",188.6,2.24,1.7,8.62,2.25,44.2,32.8,28.4,639,72.2,89.4
8,"Emilia-Romagna",2021,12.22,"Nord Est",24.63,24.61,2267390,26.71,12.88,26.4,35.83,NA,NA,7.23,5.64,0.79,1.78,3.58,20.93,4.39,2.57,0.35,0.24,9.26,85.98,20.15,56.21,23.35,50.71,60.82,29.19,22.74,5.15,0.27,0.77,6.17,85.1,59.52,61.96,48.42,NA,15.1,24.7,12.1,46.4,"Female",191.68,2.28,2.6,NA,NA,45,34.4,30.9,641,72.2,87.2
8,"Emilia-Romagna",2022,10.18,"Nord Est",28.63,21.61,2264202,26.84,12.57,26.04,35.38,NA,NA,6.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.42,85.33,18.4,59.03,23.13,51.83,59.39,30.47,24.83,7.57,0.16,0.7,5.87,85.1,58.42,65.68,48.87,NA,18.7,22.8,10.6,48.1,"Female",196.04,2.26,3,NA,NA,NA,36.3,NA,NA,NA,NA
9,"Toscana",2010,7.7,"Centro",28.1,15.52,1930413,26.1,9.12,6.24,36.48,68.83,11.85,7.55,6.3,1.16,2.11,1.7,24.15,6.24,2.53,0.64,0.25,11.52,87.28,26.02,60.91,26.07,68.58,60.2,33.79,20.67,2.18,0.16,1.31,7.18,84.99,60.23,66.55,44.46,15340.3,19.1,29.7,16.6,44.9,"Female",184.02,2.37,3.5,8.35,1.83,NA,NA,21,676,36.6,90.7
9,"Toscana",2011,7.69,"Centro",27.97,23.2,1938307,26.27,9.97,5.79,35.26,69.93,12.55,7.69,6.13,1.08,2.08,1.86,23.51,6.59,2.47,0.55,0.19,11.35,87.94,20.64,58.51,26.65,67.21,57.49,40.56,18.88,3.02,0.11,1.16,9.24,84.9,59.4,64.36,48.06,15522.6,19.8,24.3,13.4,43.7,"Female",184.8,2.36,3.3,8.33,1.95,23.7,32.5,20.3,636,38.4,90.3
9,"Toscana",2012,8.54,"Centro",28.63,15.96,1942784,26.58,9.13,33.12,34.96,71.67,13.38,9.48,6.22,1.04,2.24,1.87,23.62,6.01,2.63,0.45,0.24,11.83,85.89,19.2,62.6,26.89,68.05,59.64,39.43,21.25,2.08,0.13,0.78,7.1,84.82,60.97,67.61,43.63,15620.8,21.4,23.3,12.4,31.4,"Female",186.82,2.34,3.6,8.11,1.93,23.6,30.4,21.8,603,40,86.1
9,"Toscana",2013,8.08,"Centro",28.75,15.18,1945184,26.86,9.8,33.44,36.95,80.2,11.56,10.11,5.77,1.07,2.14,1.85,22.24,5.65,2.42,0.49,0.3,10.32,86.48,19.18,55.64,27.83,63.45,54.73,39.94,20.86,3.47,0.4,0.94,8.45,85.07,59.01,65.39,47.52,15912.1,18.4,20.4,13.4,35.2,"Female",189.01,2.33,3.2,8.15,1.98,23.5,31.4,21.6,597,42,91.3
9,"Toscana",2014,9.39,"Centro",26.64,18.85,1943660,27.17,10.7,34.1,34.05,73.76,13.56,11.85,5.88,0.99,1.86,1.78,20.77,5.2,2.28,0.4,0.28,9.69,86.09,19.88,57.72,27.43,61.45,56.06,38.07,22.12,2.68,0.19,0.96,7.4,85.46,60.2,66.45,46.74,16122,13.9,23,9.7,33.5,"Female",191.88,2.33,3.1,8.29,2.02,23.5,31.8,21.7,602,44.3,84.6
9,"Toscana",2015,8.66,"Centro",27.83,17.24,2216946,26.76,10.94,4.84,33.39,74.68,14.71,9.74,5.52,0.9,1.94,2.17,22.31,5.13,2.42,0.47,0.3,9.9,88.21,21.28,61.53,24.13,62.25,60.03,37.43,21.12,2.65,0,0.66,7.09,85.14,59.52,67.73,47.61,16231.9,18.5,26.2,11.8,34.7,"Female",185.39,2.32,3.1,8.29,2.11,23.7,31.5,22.2,610,46.1,86.7
9,"Toscana",2016,9.26,"Centro",28.16,19.9,1931738,27.56,11.01,34.51,33.4,76.03,15.74,10.85,6.08,1.02,2.07,2.38,23.24,5.31,2.44,0.48,0.18,10.71,88.19,19.52,61.18,21.68,60.57,57.47,34.85,23.27,2.98,0.27,0.78,6.8,85.52,58.29,66.02,49.72,16620.3,16.3,26.4,11.3,42.1,"Female",197.52,2.29,3.3,8.17,2.07,23.7,32.5,23.3,619,51.1,78.8
9,"Toscana",2017,9.49,"Centro",26.33,21.31,1924752,27.71,11.08,34.67,35,77.66,16.71,9.44,5.97,0.93,1.93,2.58,23.25,4.94,2.42,0.4,0.27,10.46,87.98,23.87,58.5,21.94,56.44,59.04,36.52,21.23,3.6,0.32,1.05,7.02,85.41,59.92,65.62,49.08,16441.3,20.5,24.2,12.3,41,"Female",200.7,2.27,3.1,8.21,2.11,23.9,33,23.1,604,53.9,79.4
9,"Toscana",2018,9.04,"Centro",27.75,13.44,1916942,27.86,11.22,34.42,37.19,78.58,17.21,8.47,5.73,0.97,1.91,2.58,21.83,4.56,2.46,0.38,0.26,9.5,87.14,21.22,62.07,25.51,54.53,61.28,32.98,24.08,3.08,0.13,0.74,6.26,85.66,60.34,65.46,47.78,16684.7,17.5,26.9,12.4,40,"Female",204.21,2.25,3.1,8.09,2.1,24,33.1,24.7,616,56.1,79.4
9,"Toscana",2019,9.17,"Centro",26.83,17.33,1910775,28.05,10.86,33.7,35.32,79.18,17,7.72,5.48,0.77,1.98,2.72,21.83,4.32,2.52,0.38,0.29,9.37,88.06,18.81,57.98,22.8,59.76,63.16,34.53,25.12,3.68,0.15,0.75,7.43,85.77,58.45,66.08,50.18,16918.9,16.2,21.6,12.7,42.1,"Female",208.73,2.25,3,7.96,2.04,24.1,33.5,26.6,616,60.2,76.5
9,"Toscana",2020,9.99,"Centro",24.41,19.79,1906276,28.2,11.03,33.24,36.71,79.46,17.29,7.74,5.83,0.8,2.2,2.86,21.23,4.13,2.24,0.37,0.28,9.95,88.12,22.05,56.07,23.35,60.56,63.81,33.51,25.25,3.63,0.13,0.91,7.85,85.31,62.23,66.44,45.64,15426.1,17.8,24.8,11.2,42.8,"Female",212.95,2.26,1.6,9.45,2.16,24.1,33.4,24.5,583,62.1,76.5
9,"Toscana",2021,9.25,"Centro",24.97,18.23,1895350,28.37,11.61,30.43,38.81,NA,NA,9.29,5.64,0.84,2.15,2.91,20.32,3.66,2.53,0.34,0.28,9.59,86.89,19.85,56.95,23.86,60.29,64.14,28.66,23.69,4.11,0.31,1.27,6.03,85.21,61.57,65.69,47.82,NA,20.7,22.3,12.8,45.4,"Female",217.2,2.23,2.9,NA,NA,24.5,34.7,26,598,64.1,73.5
9,"Toscana",2022,9.94,"Centro",28.01,24.16,1885734,28.55,11.09,29.79,36.49,NA,NA,7.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,84.84,19.41,57.17,21.71,57.19,64.5,31.78,24.2,4.67,0.23,1.08,5.81,85.21,61.79,67.85,47.24,NA,19.1,21.6,11.9,42.1,"Female",222.99,2.24,3.3,NA,NA,NA,36.7,NA,NA,NA,NA
10,"Umbria",2010,9.56,"Centro",29.94,23.91,461443,25.9,10.74,5.36,33.38,71.28,13.38,8.53,5.62,1.25,1.76,1.62,25.16,9.07,2.37,0.61,0.41,10.25,83.1,17.39,58.21,18.2,75.18,57.75,40.76,16.93,2.18,0.16,1.31,12.69,85.1,56.49,61.04,48.45,14288.5,19.8,25.3,10.5,41,"Female",180.54,2.48,3.4,9.61,2.24,NA,NA,27.6,610,31.9,100
10,"Umbria",2011,10.94,"Centro",28.14,18.6,463229,26,11.71,5.02,36.95,72.56,13.97,8.12,6.24,1.31,2.12,1.84,23.4,8.17,2.25,0.5,0.32,9.96,87.2,16.96,60.8,15.48,76.01,66.09,41.45,14.47,3.02,0.11,1.16,8.73,85.15,57.64,62.59,46.37,14324.9,18.9,27.6,8.9,43.8,"Female",180.69,2.41,3.3,9.58,2.29,98.7,32.4,23.3,570,36.8,100
10,"Umbria",2012,10.56,"Centro",28.85,14.58,464078,26.23,10.66,36.48,41.01,73.33,15.29,11.24,6.25,1.24,2.02,2.08,24.17,8.54,2.23,0.35,0.41,11.17,88.65,16.1,62.5,16.01,71.82,61.25,41.01,15.35,2.08,0.13,0.78,11,85.06,55.58,63.83,46.74,14297.3,17.3,26,8.4,34.4,"Female",181.94,2.37,3.4,9.69,2.18,98.2,29.8,15.4,547,42,95
10,"Umbria",2013,10.23,"Centro",28.79,26.67,464510,26.5,11.15,37.31,37.43,84.32,12.95,11.5,5.71,0.93,1.54,1.57,23.3,7.87,2.03,0.42,0.44,10.49,87.76,18.17,61.45,15,69.43,57.52,45.65,16.09,3.47,0.4,0.94,10.24,85.25,59.07,65.15,50.76,14692.8,19.4,24.2,9.1,37.5,"Female",184.05,2.42,2.9,9.74,2.16,97.8,31.3,15.8,526,45.9,85.7
10,"Umbria",2014,10.58,"Centro",29.98,11.63,463346,26.87,12,38.44,34.61,74.81,16.61,12.56,5.6,1.25,1.71,1.78,21.39,7.36,1.97,0.34,0.38,9.62,87.91,18.31,59.58,15.4,62.21,52.61,45.83,18.2,2.68,0.19,0.96,9.26,85.62,58.51,66.44,49.74,14931.2,18.2,32.8,8.6,36,"Female",187.59,2.41,2.9,9.95,2.25,98.3,31.7,15.2,535,48.9,86.4
10,"Umbria",2015,8.85,"Centro",25.7,13.33,461013,27.17,11.92,4.21,34.56,75.16,15.42,12.17,5.31,1.04,1.58,2.3,23.17,7.24,2.06,0.28,0.37,9.94,86.85,19.74,63.85,18.35,67.08,59.83,45.58,17.26,2.65,0,0.66,9.02,85.29,60.05,66.72,49.27,14875.3,19.6,25.3,11.4,34.9,"Female",191.34,2.37,2.9,9.83,2.28,98.6,31.4,15.9,522,48.9,90.9
10,"Umbria",2016,9.52,"Centro",29.36,22.22,458705,27.4,11.8,40.02,33.41,76.65,15.76,10.56,6.55,1.07,1.76,2.68,23.99,7.42,2.09,0.33,0.35,11.63,87.23,19.87,62.56,18.98,63.25,62.25,42.38,21.19,2.98,0.27,0.78,11.26,85.59,56.2,61.44,51.78,15185.3,21,28.5,8.2,40.1,"Female",195.04,2.35,3,9.85,2.27,98.5,32.7,15.8,533,57.6,86.4
10,"Umbria",2017,10.56,"Centro",26.26,26.83,456071,27.61,11.73,40.95,34.63,77.4,16.69,11.76,5.73,1.24,2.24,3.23,24.41,7.59,2.07,0.38,0.19,10.58,89.19,20.28,61.28,14.6,65.99,62.14,40.58,23.06,3.6,0.32,1.05,12.31,85.41,54.74,62.2,51.92,14982.5,20,27.8,9.4,37.2,"Female",198.79,2.3,2.9,9.84,2.29,98.6,33,16,513,61.7,72.7
10,"Umbria",2018,9.97,"Centro",31.38,12.77,453387,27.83,11.68,41.21,40.22,78.65,16.51,11.02,5.5,0.92,1.91,2.94,21.61,5.98,2.23,0.34,0.36,10.79,87.44,19.76,64.2,15.83,58.97,62.99,33.48,23.15,3.08,0.13,0.74,10.43,85.77,57.18,61.09,51.05,15166.4,18.5,30.7,12.3,36.5,"Female",203.28,2.26,2.9,10.01,2.31,98.7,33,17.4,526,63.4,90
10,"Umbria",2019,10.2,"Centro",27.63,11.63,451282,28.12,11.22,40.94,38.83,79.91,18.67,9.96,5.39,0.97,1.85,2.87,22.13,6.08,2.23,0.34,0.31,9.38,85.01,19.64,63.28,14.93,63.02,62.99,37.16,23.42,3.68,0.15,0.75,8.55,86.23,56.81,64.53,52.96,15356.2,21.5,25.4,10.6,43.8,"Female",208.89,2.29,2.9,9.72,2.28,98.8,33.4,17.2,521,66.1,76.2
10,"Umbria",2020,11.27,"Centro",26.55,25,449008,28.42,11.33,41.2,35.23,80.31,19.45,9.44,5.93,1.04,2.19,2.92,21.88,5.76,2.02,0.35,0.34,9.23,88.48,23.06,59.88,15.19,54.79,62.53,40.68,19.09,3.63,0.13,0.91,7.65,85.68,62.55,64.91,46.11,14156.7,16.9,25.3,11.2,42.6,"Female",214.46,2.32,1.5,10.97,2.35,99.3,32.8,16.1,506,66.2,76.2
10,"Umbria",2021,8.46,"Centro",30.72,19.05,445681,28.71,11.39,38.76,33.74,NA,NA,7.53,5.63,1.05,2.15,3.24,20.54,5.21,2.1,0.25,0.43,10.48,86.87,17.89,63.69,21.94,61.75,61.65,35.52,17.19,4.11,0.31,1.27,8.84,85.39,60.12,63.3,49.21,NA,16.9,23.8,10.9,40.5,"Female",219.93,2.3,2.4,NA,NA,100.3,34.7,17.8,517,66.9,57.1
10,"Umbria",2022,10.66,"Centro",25.6,25.58,442876,28.92,11.04,37.63,32.74,NA,NA,8.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.05,87.89,23.76,63.19,18.14,61.02,63.44,34.63,23.62,4.67,0.23,1.08,7.37,85.39,61.45,64.85,46.77,NA,21.7,27.3,11.4,48.7,"Female",226.26,2.32,3,NA,NA,NA,36.5,NA,NA,NA,NA
11,"Marche",2010,8.38,"Centro",28.21,18.29,798119,25.18,9.02,3.7,31.84,70.6,12.75,6.78,5.86,1.2,1.9,1.95,23.5,7.39,2.29,0.52,0.3,9.44,88.01,15.12,59.27,18.47,70.89,64.24,43.13,18.45,2.18,0.16,1.31,7.99,85.45,56.12,65.55,45.5,13814.7,20.3,20.1,11.3,39.9,"Female",169.37,2.53,3.1,9.29,2.16,NA,NA,16.9,542,39.2,90.5
11,"Marche",2011,9.77,"Centro",29.1,21.95,799873,25.32,9.61,3.52,34.59,70.45,11.86,8.46,5.96,1.3,1.87,2,22.8,8.15,2.13,0.32,0.2,9.23,85.77,16.25,62.17,15.71,68.77,65.56,39.44,19.59,3.02,0.11,1.16,6.95,85.35,55.88,66.08,42.26,14056.5,16.4,26,10.7,46.3,"Female",170.54,2.5,3,9.25,2.28,27.6,26.3,17,531,43.9,90.9
11,"Marche",2012,8.37,"Centro",27.34,26.83,800803,25.56,9.09,27.83,37.31,71.88,13.38,10.59,5.99,1.27,1.72,2.36,22.49,7.4,2.08,0.23,0.44,10.97,90.81,16.41,64.89,13.47,73,64.08,39.39,19.31,2.08,0.13,0.78,9.32,85.31,57.73,66.85,45.98,14132.6,18.6,21.8,9.7,36.6,"Female",172.49,2.46,2.9,9.1,2.19,27.7,24.6,16.5,517,50.8,100
11,"Marche",2013,8.01,"Centro",25.93,18.52,800715,25.81,9.5,29.02,34.49,82.87,11.86,12.54,6.03,1.1,1.63,2.17,21.84,7.32,1.93,0.25,0.34,10.12,85.61,14.39,57.09,11.92,65.24,62.81,37.05,20.9,3.47,0.4,0.94,8.85,85.46,58.18,66.61,44.68,14623.8,16.3,21.9,10.1,39.2,"Female",175.19,2.49,2.8,9.16,2.21,27.8,25.3,15.7,493,55.5,100
11,"Marche",2014,10.25,"Centro",27.38,20.73,799112,26.11,9.92,30.22,31.55,73.89,14.89,11.85,5.23,1.2,1.41,2,21.5,6.72,2.08,0.32,0.42,10.13,86.07,14.51,63.56,16.47,67.69,65.05,38.49,21.1,2.68,0.19,0.96,8.28,85.72,56.37,64.16,47.36,14971.2,17.8,22.4,9.1,34.1,"Female",178.55,2.5,2.7,9.05,2.17,27.9,25.8,16.5,514,57.6,61.5
11,"Marche",2015,8.28,"Centro",25.71,21.95,796000,26.39,9.93,3.1,35.1,74.96,15.3,11.12,5.62,1.1,1.79,2.45,23.33,6.92,2.06,0.35,0.31,9.49,85.17,13.92,62.68,15.58,59.13,68.98,41.77,19.02,2.65,0,0.66,8.42,85.34,59.36,63.41,45.95,15101.1,16.2,29.3,11.6,34.9,"Female",182.06,2.44,2.8,9.08,2.23,28.3,25.6,15.9,514,57.9,76.9
11,"Marche",2016,8.81,"Centro",28.46,10.71,791899,26.67,9.73,31.78,36.32,76.36,16.34,11.7,6.14,1.27,2.21,2.65,23.58,7.34,2.35,0.41,0.3,10,86.52,16.72,61.5,18.47,58.61,64.92,36.4,23.7,2.98,0.27,0.78,7.22,85.76,55.75,64.99,47.22,15457,16.2,22.4,9.1,40.2,"Female",185.97,2.4,2.9,8.97,2.17,28.6,26.5,16,528,59.6,61.5
11,"Marche",2017,11.96,"Centro",27.98,14.47,787556,26.91,9.48,33.27,33.99,77.6,17.47,12.42,5.74,1.1,1.77,3.27,24.89,7.32,2.42,0.37,0.34,9.71,87.47,14.35,61.68,14.77,63.54,66.84,35.34,20.16,3.6,0.32,1.05,7.2,85.46,58.46,66.85,46.08,15051.4,17,25.5,13.5,42.2,"Female",189.96,2.4,2.6,8.89,2.18,28.9,27.1,15.8,534,63.2,83.3
11,"Marche",2018,9.03,"Centro",27.04,16.28,783218,27.13,9.44,33.7,33.91,78.34,16.68,9.73,5.7,0.96,1.8,3.21,21.33,6.11,2.2,0.28,0.34,9.76,84.77,16.28,61.65,12.32,58.95,65.84,37.7,20.68,3.08,0.13,0.74,7.97,85.89,59.17,65,47.77,15245.9,18.7,23.8,10.5,42.3,"Female",194.55,2.38,2.8,8.71,2.12,29.1,27.4,17.2,532,68.6,83.3
11,"Marche",2019,12.19,"Centro",26.84,22.09,779107,27.43,9.09,33.54,34.89,78.95,17.74,10.72,5.7,0.95,1.57,3.04,21.68,6.12,2.52,0.35,0.34,10.12,87.58,18.38,65.99,16.06,58.81,68.31,36.42,24.8,3.68,0.15,0.75,9.47,86.1,57.65,66.41,49.79,15518.5,15,23.5,9.7,41.9,"Female",200.12,2.39,2.6,8.88,2.17,29.3,27.9,18.4,525,70.3,76.5
11,"Marche",2020,9.68,"Centro",28.57,28.24,772817,27.71,9.17,33.32,36.38,78.73,18.19,8.84,5.82,1,2.08,2.97,23.39,6.33,2.18,0.33,0.26,9.45,86.49,14.17,56.75,15.11,59.45,65.61,34.74,23.03,3.63,0.13,0.91,5.05,85.19,61.19,67.72,41.5,14269.8,15.9,25.5,10.4,46.9,"Female",205.28,2.4,1.3,9.86,2.2,29.6,27.7,18.2,500,71.6,66.7
11,"Marche",2021,10.62,"Centro",26.38,18.75,765167,27.98,9.11,31.74,36.3,NA,NA,8.34,5.88,0.93,1.72,3.3,22.81,5.66,2.57,0.28,0.27,8.43,87.3,15.87,59.01,13.91,58.27,68.93,33.07,19.92,4.11,0.31,1.27,6.75,85.09,57.28,65.98,43.9,NA,18.8,21.6,13.5,43.6,"Female",209.99,2.32,2.6,NA,NA,29.8,29.2,18.5,526,71.6,53.3
11,"Marche",2022,11.97,"Centro",29.81,25.64,760532,28.23,8.81,31.37,31.27,NA,NA,7.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.48,87.32,18.11,59.42,15.62,59.98,66.34,34.91,24.12,4.67,0.23,1.08,7.85,85.09,58.94,65.76,46.72,NA,17.2,20.8,12.2,42.8,"Female",215.65,2.37,2.9,NA,NA,NA,30.4,NA,NA,NA,NA
